"","lon","lat","svog_amount","svog_grantee","address_full","Address","City","State","Zip","Account Venue"
"4308",-99.3239853,39.7561206,117266.4,"Phillipsburg Rodeo Assoc. Inc. ","1477 Highway 183, Phillipsburg, KS, 67661","1477 Highway 183","Phillipsburg","KS","67661","Live venue operator or promoter"
"4309",-98.8593218,38.8917816,39505,"Dream Theatre ","629 N MAIN ST, RUSSELL, KS, 67665","629 N MAIN ST","RUSSELL","KS","67665","Motion picture theater operator"
"4310",-101.8009427,39.7741861,31171.73,"CITY OF ST FRANCIS CHEYENNE THEATER ","209 E Washington PO Box 517, Saint Francis, KS, 67756","209 E Washington PO Box 517","Saint Francis","KS","67756","Motion picture theater operator"
"4311",-97.6057458,38.8408563,165644,"Salina Community Theatre Association ","303 East Iron Avenue, Salina, KS, 67401","303 East Iron Avenue","Salina","KS","67401","Live performing arts organization operator"
"4312",-97.6087531,38.8385077,723934,"Stiefel Theatre for the Performing Arts Foundation ","151 S Santa Fe Ave PO Box 1871, Salina, KS, 67402","151 S Santa Fe Ave PO Box 1871","Salina","KS","67402","Live performing arts organization operator"
"4313",-94.8819,38.9506439,66081.65,"Music Theatre Kansas City Inc ","9780 Hollis Ln, Shawnee, KS, 66227","9780 Hollis Ln","Shawnee","KS","66227","Live performing arts organization operator"
"4314",-94.8761731,38.9878767,135300.5,"SKH Music, LLC ","25007 W. 77th Street, Shawnee, KS, 66227","25007 W. 77th Street","Shawnee","KS","66227","Talent representative"
"4315",-96.5369507,38.397236,70503.39,"Flint Hills Rodeo Association ","300 E 7th, PO Box 111, Strong City, KS, 66869","300 E 7th, PO Box 111","Strong City","KS","66869","Live venue operator or promoter"
"4316",-95.714671,39.055582,221585.15,"Topeka Civic Theatre & Academy, Inc. ","3028 SW 8th Avenue Apt l4S, Topeka, KS, 66606","3028 SW 8th Avenue Apt l4S","Topeka","KS","66606","Live performing arts organization operator"
"4317",-95.6721276,39.0488343,373709.38,"Topeka Performing Arts Center, Inc ","214 SE 8th Ave, Topeka, KS, 66603","214 SE 8th Ave","Topeka","KS","66603","Live performing arts organization operator"
"4318",-95.7610778,39.0126876,3362594.4,"Klaton Theatres Topeka, LLC ","3024 SW Wanamaker Rd Suite 300, Topeka, ks, KS, 66614","3024 SW Wanamaker Rd Suite 300","Topeka, ks","KS","66614","Motion picture theater operator"
"4319",-96.3054547,39.2029622,243052.98,"OZ Museum / Columbian Theatre Foundation ","Columbian Theatre 521 Lincoln Avenue, Wamego, KS, 66547","Columbian Theatre 521 Lincoln Avenue","Wamego","KS","66547","Live performing arts organization operator"
"4320",-97.3588723,37.684759,75346.8,"Ballet Wichita, Inc ","1600 W Douglas, Wichita, KS, 67203","1600 W Douglas","Wichita","KS","67203","Live performing arts organization operator"
"4321",-97.3617845,37.6964379,772105.2,"Botanica Inc ","701 N Amidon, Wichita, KS, 67218","701 N Amidon","Wichita","KS","67218","Museum Operator"
"4322",-97.3404982,37.6853474,159017.93,"City of Wichita ","225 W Douglas Ave, Wichita, Ks, 67202","225 W Douglas Ave","Wichita","Ks","67202","Live venue operator or promoter"
"4323",-97.4708472,37.6681618,1293544.12,"Cotillion Ballroom, LLC ","11120 West Kellogg, Wichita, KS, 67209","11120 West Kellogg","Wichita","KS","67209","Live venue operator or promoter"
"4324",-97.3473516,37.6896525,488040.52,"Exploration Place, Inc. ","300 N. Mclean Boulevard, Wichita, KS, 67203","300 N. Mclean Boulevard","Wichita","KS","67203","Museum Operator"
"4325",-97.3315762,37.7448608,198008.69,"LOONY BIN OF WICHITA, L.L.C. ","215 N SAINT FRANCIS ST, WICHITA, KS, 67202","215 N SAINT FRANCIS ST","WICHITA","KS","67202","Live venue operator or promoter"
"4326",-97.3404982,37.6853474,1219704,"Music Theatre Wichita ","225 W. Douglas , Wichita, KS, 67202","225 W. Douglas ","Wichita","KS","67202","Live performing arts organization operator"
"4327",-97.3321834,37.6863615,101783.12,"NAYMLIS Inc ","518 E Douglas Ave Apt 230, Wichita, KS, 67202","518 E Douglas Ave Apt 230","Wichita","KS","67202","Talent representative"
"4328",-97.3353265,37.6882943,375424.59,"Orpheum Performing Arts Centre ","200 N. Broadway Suite 330, Wichita, KS, 67202","200 N. Broadway Suite 330","Wichita","KS","67202","Live performing arts organization operator"
"4329",-97.3272336,37.6892177,269155.97,"RIEGEL BRAND PRODUCTIONS LLC ","234 N MOSLEY, WICHITA, KS, 67202","234 N MOSLEY","WICHITA","KS","67202","Live venue operator or promoter"
"4330",-97.3336557,37.686526,272144.25,"Roxy's Downtown LLC ","412 1/2 E. Dougals, Wichita, KS, 67202","412 1/2 E. Dougals","Wichita","KS","67202","Live venue operator or promoter"
"4331",-97.4097473,37.7152445,2425365,"Sedgwick County Zoological Society ","5555 W Zoo Blvd, Wichita, KS, 67212","5555 W Zoo Blvd","Wichita","KS","67212","Museum Operator"
"4332",-97.2984262,37.6859155,235259.12,"TAKE 5 LLC ","3207 E Douglas, Wichita, KS, 67218","3207 E Douglas","Wichita","KS","67218","Live venue operator or promoter"
"4333",-97.3346807,37.6882889,139902.86,"TempleLive Wichita LLC ","332 E 1st St N, Wichita, KS, 67202","332 E 1st St N","Wichita","KS","67202","Live venue operator or promoter"
"4334",-97.330726,37.6900091,914855,"Wave Old Town, LLC ","650 E. 2nd St. North, Wichita, KS, 67202","650 E. 2nd St. North","Wichita","KS","67202","Live venue operator or promoter"
"4335",-97.3216202,37.6840975,32449.26,"Wichita Children's Theatre Inc. ","201 Lulu, Wichita, KS, 67211","201 Lulu","Wichita","KS","67211","Live performing arts organization operator"
"4336",-97.3336717,37.68532,942412.36,"Wichita Festivals, Inc. ","444 E William St., Wichita, KS, 67202","444 E William St.","Wichita","KS","67202","Live venue operator or promoter"
"4337",-97.3404982,37.6853474,415071.1,"Wichita Symphony Society ","225 W Douglas, Ste. 207, Wichita, KS, 67202","225 W Douglas, Ste. 207","Wichita","KS","67202","Live performing arts organization operator"
"4338",-97.2602074,37.7044585,64743.25,"Forum Theatre Company Wichita, Inc ","6509 E. 10th St. N, Wichita, KS 67206, KS, 67206","6509 E. 10th St. N","Wichita, KS 67206","KS","67206","Live performing arts organization operator"
"4339",-96.9967851,37.2395721,450975.35,"Walnut Valley Association, Inc ","918 Main St., Winfield, Ks, 67156","918 Main St.","Winfield","Ks","67156","Live venue operator or promoter"
"4340",-82.6429493,38.4800214,470646.81,"Paramount Arts Center, Inc. ","1300 Winchester Ave., Ashland, KY, 41101","1300 Winchester Ave.","Ashland","KY","41101","Live performing arts organization operator"
"4341",-82.6391863,38.4780383,50152,"Highlands Museum & Discovery Center, Inc. ","1620 Winchester Ave., Ashland, KY, KY, 41101","1620 Winchester Ave.","Ashland, KY","KY","41101","Museum Operator"
"4342",-85.4288514,37.8140429,1156241.68,"PHASE, LLC ","2725 E. JOHN ROWAN BLVD., Bardstown, Ky, 40004","2725 E. JOHN ROWAN BLVD.","Bardstown","Ky","40004","Motion picture theater operator"
"4343",-85.4599462,37.8081359,121899.35,"Stephen Foster Drama Association, Inc ","411 E. Stephen Foster Avenue PO Box 546, Bardstown, KY, 40004","411 E. Stephen Foster Avenue PO Box 546","Bardstown","KY","40004","Live performing arts organization operator"
"4344",-86.877916,37.4032837,332082.32,"City of Beaver Dam ","309 West Second Street, Beaver Dam, KY, 42320","309 West Second Street","Beaver Dam","KY","42320","Live venue operator or promoter"
"4345",-88.3371771,36.930802,444640,"Kentucky Opry Inc. ","88 Chilton Lane, Benton, KY, 42025","88 Chilton Lane","Benton","KY","42025","Live venue operator or promoter"
"4346",-84.2981632,37.5646198,527,"Allison Blair ","109 Valley St, Berea, KY, 40403","109 Valley St","Berea","KY","40403","Live venue operator or promoter"
"4347",-82.6294361,37.5549172,651884.48,"Highland Theatre LLC ","P.O. Box 423, Betsy Layne, KY, 41605","P.O. Box 423","Betsy Layne","KY","41605","Motion picture theater operator"
"4348",-86.4404959,36.9925709,102198.5,"Dublin Group LLC ","904 State Street, Bowling Green, KY, 42101","904 State Street","Bowling Green","KY","42101","Live venue operator or promoter"
"4349",-86.4406145,36.9916106,63589.95,"J & M Enterprises of Bowling Green llc ","522 morris aly, bowling green, KY, 42102","522 morris aly","bowling green","KY","42102","Live venue operator or promoter"
"4350",-86.3959869,36.9786802,54654.75,"Larry Deaton ","2539 Mount Victor Lane, Bowling Green, KY, 42103","2539 Mount Victor Lane","Bowling Green","KY","42103","Live venue operator or promoter"
"4351",-86.3745785,37.0041371,2569500.75,"National Corvette Museum Foundation, Inc ","350 Corvette Drive, Bowling Green, KY, 42101","350 Corvette Drive","Bowling Green","KY","42101","Museum Operator"
"4352",-86.4399425,36.991381,19773.68,"Public Theatre of Kentucky Inc ","545 Morris Alley, Bowling Green, KY, 42101","545 Morris Alley","Bowling Green","KY","42101","Live performing arts organization operator"
"4353",-85.3708641,37.3473831,425170.35,"TCB Company LTD LLC ","730 CAMPBELLSVILLE BYP, CAMPBELLSVILLE, KY, 42718","730 CAMPBELLSVILLE BYP","CAMPBELLSVILLE","KY","42718","Motion picture theater operator"
"4354",-84.45148,39.002325,293776.09,"NKG Productions, LLC ","712 Spireridge Court, Cold Spring, KY, 41076","712 Spireridge Court","Cold Spring","KY","41076","Talent representative"
"4355",-84.1248778,36.9133054,780000,"Arena David Williams Southeastern KY AG Expo Complex ","500 ARENA DR, CORBIN, KY, 40701","500 ARENA DR","CORBIN","KY","40701","Live venue operator or promoter"
"4356",-84.1561106,36.9091876,297485.1,"Kentucky Native American Heritage Museum, Inc. ","4116 Cumberland Falls Hwy, Corbin, Ky, 40701","4116 Cumberland Falls Hwy","Corbin","Ky","40701","Museum Operator"
"4357",-84.1253695,36.9170977,977024.31,"Tri-County Cineplex, LLC ","1871 Cumberland Falls Hwy., Corbin, KY, 40701","1871 Cumberland Falls Hwy.","Corbin","KY","40701","Motion picture theater operator"
"4358",-84.2963803,38.3886654,33006,"Rohs Opera House and Theater LLC ","133 E. Pike St, Cynthiana, KY, 41031","133 E. Pike St","Cynthiana","KY","41031","Motion picture theater operator"
"4359",-84.8054598,37.6510199,856173.15,"Danville Cinemas, LLC ","1001 Ben Ali Dr, Ste 1, Danville, KY, 40422","1001 Ben Ali Dr, Ste 1","Danville","KY","40422","Motion picture theater operator"
"4360",-84.7588734,37.6388243,98482.28,"PIONEER SCHOOL OF DRAMA ","840 STANFORD RD., DANVILLE, KY, 40422","840 STANFORD RD.","DANVILLE","KY","40422","Live performing arts organization operator"
"4361",-84.5804556,39.007722,820618,"Essential Productions ","213 Colony Dr., Edgewood, KY, 41017","213 Colony Dr.","Edgewood","KY","41017","Live venue operator or promoter"
"4362",-85.8372818,37.7163878,2070609.3,"Crowne Pointe Theatre, LLC ","2908 Dolphin Drive, Elizabethtown, KY, 42701","2908 Dolphin Drive","Elizabethtown","KY","42701","Motion picture theater operator"
"4363",-85.9040174,37.7554785,58308.12,"Hardin County Schools Performing Arts Center ","384 W A Jenkins Road, Elizabethtown, KY, 42701","384 W A Jenkins Road","Elizabethtown","KY","42701","Live performing arts organization operator"
"4364",-85.1599448,38.3648424,172108.01,"Kentucky Renaissance Fair llc ","955 Elm St., Eminence, KY, 40019","955 Elm St.","Eminence","KY","40019","Live venue operator or promoter"
"4365",-84.8964021,38.1677801,602477.34,"Franklin Square Cinema, Inc. ","161 Franklin Square, Frankfort, KY, 40604","161 Franklin Square","Frankfort","KY","40604","Motion picture theater operator"
"4366",-84.8798577,38.1987489,130250,"Save the Grand Theatre, Inc. ","210 Washington Street, Frankfort, KY, 40601","210 Washington Street","Frankfort","KY","40601","Live performing arts organization operator"
"4367",-84.588475,38.2044575,176014.7,"The Lexington Theatre Company ","101 Buffalo Run Court, Georgetown, KY, 40324","101 Buffalo Run Court","Georgetown","KY","40324","Live performing arts organization operator"
"4368",-88.2339285,37.0020579,185679.8,"Minihan Productions, LLC ","PO Box 206 1838 JH O'Bryan, Grand Rivers, KY, 42045","PO Box 206 1838 JH O'Bryan","Grand Rivers","KY","42045","Live venue operator or promoter"
"4369",-84.985556,37.550956,25981.01,"FORKLAND COMMUNITY CENTER, INC. ","16479 FORKLAND RD, GRAVEL SWITCH, KY, 40328","16479 FORKLAND RD","GRAVEL SWITCH","KY","40328","Live venue operator or promoter"
"4370",-84.8429866,37.7619161,14769.92,"Ragged Edge Community Theatre ","111 South Main St., Harrodsburg, KY, 40330","111 South Main St.","Harrodsburg","KY","40330","Live performing arts organization operator"
"4371",-87.4879637,36.8671786,154248.65,"Pennyroyal Arts Council, Inc ","507 South Main Street PO Box 1038, Hopkinsville, KY, 42241","507 South Main Street PO Box 1038","Hopkinsville","KY","42241","Live performing arts organization operator"
"4372",-84.5127029,38.9231825,20142.01,"Daniel Schaffer Connects LLC ","11408 Staffordsburg Rd, Independence, KY, 41051","11408 Staffordsburg Rd","Independence","KY","41051","Theatrical producer"
"4373",-82.6400713,37.1610916,3484.58,"CUMBERLAND MOUNTAIN ARTS & CRAFTS COUNCIL, INC. ","255 Amphitheatre RD, Jenkins, KY, 41537","255 Amphitheatre RD","Jenkins","KY","41537","Theatrical producer"
"4374",-85.253128,37.5719042,56841.59,"Kentucky Classic Arts at Centre Square Inc. ","237 N. Spalding Ave., Lebanon, KY, 40033","237 N. Spalding Ave.","Lebanon","KY","40033","Live performing arts organization operator"
"4375",NA,NA,19331.26,"AthensWest Theatre Company ","3735 Palomar Centre Drive #150 PMB , Lexington, KY, 40513","3735 Palomar Centre Drive #150 PMB ","Lexington","KY","40513","Theatrical producer"
"4376",-84.5543024,37.9782782,32438.3,"Blind Corn Liquor Pickers LLC ","3808 Lee Adams Lane, Lexington, KY, 40514","3808 Lee Adams Lane","Lexington","KY","40514","Live venue operator or promoter"
"4377",-84.5236715,37.9948556,591244.87,"Comedy off Broadway Inc. ","161 Lexington Green Circle C4, Lexington, KY, 40503","161 Lexington Green Circle C4","Lexington","KY","40503","Live venue operator or promoter"
"4378",-84.4814697,38.0447779,1391.85,"Dead Audio LLC ","441 Cunningham Lane, Lexington, KY, 40508","441 Cunningham Lane","Lexington","KY","40508","Live venue operator or promoter"
"4379",-84.5214202,38.0198509,33200.04,"Justin Fields ","103 Edison Dr., Lexington, KY, 40503","103 Edison Dr.","Lexington","KY","40503","Live venue operator or promoter"
"4380",-84.5206419,38.0382827,377076.72,"Land Line Presents LLC ","504 Pyke Rd, Lexington, KY, 40504","504 Pyke Rd","Lexington","KY","40504","Live venue operator or promoter"
"4381",-84.502001,38.0494501,533486.25,"Lexington Center Corporation d/b/a Lexington Opera House ","430 W Vine St., Lexington, KY, 40507","430 W Vine St.","Lexington","KY","40507","Live venue operator or promoter"
"4382",-84.4998094,38.049737,220781,"Lexington Children's Theatre, Inc. ","418 W Short St, Lexington, KY, 40507","418 W Short St","Lexington","KY","40507","Theatrical producer"
"4383",-84.4950457,38.0441673,94818.62,"Lexington Fayette Urban County Government ","200 East Main Street, Lexington, KY, 40507","200 East Main Street","Lexington","KY","40507","Live venue operator or promoter"
"4384",-84.4950457,38.0441673,327411.13,"Lexington-Fayette Urban County Government ","200 East Main Street, Lexington, KY, 40507","200 East Main Street","Lexington","KY","40507","Motion picture theater operator"
"4385",-84.5091511,38.0530578,798610.5,"Old Tarr Entertainment LLC ","899 MANCHESTER ST, Lexington, KY, 40508","899 MANCHESTER ST","Lexington","KY","40508","Live venue operator or promoter"
"4386",-84.5479567,38.0409113,44408.34,"PLAYTHINK LLC ","1038 Della Drive, Lexington, KY, 40504","1038 Della Drive","Lexington","KY","40504","Live venue operator or promoter"
"4387",-84.518901,38.0569738,614012.85,"The Burl LLC ","375 Thompson Rd, Lexington, KY, 40508","375 Thompson Rd","Lexington","KY","40508","Live venue operator or promoter"
"4388",-84.095098,37.1093917,379976.4,"REGENCY CINEMA 7, INC. ","1868 HWY. 192 WEST, LONDON, KY, 40741","1868 HWY. 192 WEST","LONDON","KY","40741","Motion picture theater operator"
"4389",-85.7608169,38.2176064,1710617,"J.B. Speed Art Museum ","2035 South Third Street, Louisille, KY, 40208","2035 South Third Street","Louisille","KY","40208","Museum Operator"
"4390",-85.7161972,38.2355578,178984.8,"2 EVIL LOOKS LLC ","1250 Bardstown Road, Louisville, KY, 40204","1250 Bardstown Road","Louisville","KY","40204","Live venue operator or promoter"
"4391",-85.7553692,38.2559226,2202356.7,"Actors Theatre of Louisville, Inc. ","316 West Main Street, Louisville, KY, 40202","316 West Main Street","Louisville","KY","40202","Live venue operator or promoter"
"4392",-85.7181458,38.234369,1777162.05,"Apex Entertainment LLC. ","1250 Bardstown Road Suite 17, Louisville, KY, 40204","1250 Bardstown Road Suite 17","Louisville","KY","40204","Motion picture theater operator"
